Iter0 t(s)	Iter0 HV	Iter1 t(s)	Iter1 HV	Iter2 t(s)	Iter2 HV	Iter3 t(s)	Iter3 HV	Iter4 t(s)	Iter4 HV	Iter5 t(s)	Iter5 HV	Iter6 t(s)	Iter6 HV	Iter7 t(s)	Iter7 HV	Iter8 t(s)	Iter8 HV	Iter9 t(s)	Iter9 HV	
0.0040857791900634766	998464.3460584502	0.005006551742553711	792487.6724226869	0.0065174102783203125	1131772.81984353	0.004506826400756836	974500.2609459291	0.003504037857055664	991425.318883567	0.005004167556762695	1227408.3406077814	0.004003286361694336	897249.6578518462	0.0039997100830078125	992613.1377959065	0.004000186920166016	977072.3102960052	0.0035042762756347656	1078669.8626075021	
0.03327298164367676	1044688.4931991417	0.03370857238769531	821356.6587414737	0.03704833984375	1150533.537613318	0.026521921157836914	1083358.0898871908	0.03438258171081543	1042237.8668445299	0.04654335975646973	1246733.8339959064	0.04227495193481445	1035172.1977423071	0.01571941375732422	1065751.0427405606	0.01903367042541504	996538.1104063987	0.02352762222290039	1109772.5350323897	
0.13384079933166504	1137585.069898636	0.10431551933288574	916723.169854954	0.08282685279846191	1264818.308303819	0.07174491882324219	1236659.8785501237	0.10450410842895508	1171080.049835935	0.07706451416015625	1293880.8340803094	0.1074991226196289	1109619.0103565028	0.05580949783325195	1084370.5938883119	0.06385445594787598	1065539.516243613	0.08257055282592773	1150574.319697374	
0.7619881629943848	1182475.1553078715	0.2941415309906006	1003389.2297136628	0.34681153297424316	1356155.959325026	0.3622007369995117	1258290.9277324718	0.1503310203552246	1199809.788149565	0.2209177017211914	1358089.6261236814	0.21755290031433105	1153184.314100972	0.20196890830993652	1141407.615121048	0.20379328727722168	1084728.2938462591	0.21103763580322266	1178259.4290038808	
1.1598641872406006	1228643.4417070218	0.5050027370452881	1103489.8900181907	0.35431694984436035	1378115.242415295	0.6749591827392578	1346484.728971474	0.37120580673217773	1244794.5887683553	0.8665249347686768	1378463.5477488171	0.3660590648651123	1163043.9879561926	0.440349817276001	1290211.2886073487	0.36426234245300293	1099032.854884803	0.559403657913208	1206763.6045814678	
1.494971752166748	1245829.189378285	0.6106603145599365	1163364.0299651192	1.292651653289795	1486264.9455546616	0.8494868278503418	1368878.904977292	0.6665377616882324	1309766.7287185395	0.9925124645233154	1428775.8344132225	0.5193045139312744	1186370.4091509518	0.6887798309326172	1323306.6827309404	0.45503830909729004	1133409.077881094	0.7922511100769043	1212360.557700984	
2.001398801803589	1251124.3435174995	0.8004786968231201	1193026.2561352642	1.5072529315948486	1498248.126362751	1.9055476188659668	1415913.0205651775	0.8340616226196289	1353888.3729011933	2.5081429481506348	1447572.3321797235	0.9387247562408447	1233000.0633988108	1.48341965675354	1332018.2612606876	0.6962599754333496	1204461.3001502294	1.346895456314087	1224445.9673926546	
6.227962255477905	1271704.8078534466	1.1468334197998047	1218254.944944362	1.614732027053833	1528128.4466547302	3.878200054168701	1428984.204190876	1.9658362865447998	1433507.6192629377	2.673276424407959	1494738.4922276149	1.1469671726226807	1248949.746726545	3.6325252056121826	1377696.0109622122	1.5051898956298828	1250117.274115002	4.567769289016724	1239639.8491276384	
9.483211517333984	1291708.9105025402	1.7756304740905762	1233625.8760884115	8.715378761291504	1543075.4407015059	8.53764271736145	1445558.7132819039	5.28817892074585	1454181.973752358	5.0253965854644775	1523322.837153271	2.2754037380218506	1266576.7691858886	14.280437469482422	1425885.841276928	1.8788814544677734	1390740.87998851	7.193433046340942	1267147.5741593146	
18.29484272003174	1306344.9569750673	2.6009421348571777	1240857.194456129	20.845993518829346	1563371.92703422	11.19007396697998	1473047.0634525234	10.076090574264526	1535099.5629496279	9.165948629379272	1535836.328368171	4.736703634262085	1278502.8300130048	37.51069927215576	1435256.2801203178	3.5434019565582275	1456941.9755871212	15.247233629226685	1278278.1300798694	
