Iter0 t(s)	Iter0 HV	Iter1 t(s)	Iter1 HV	Iter2 t(s)	Iter2 HV	Iter3 t(s)	Iter3 HV	Iter4 t(s)	Iter4 HV	Iter5 t(s)	Iter5 HV	Iter6 t(s)	Iter6 HV	Iter7 t(s)	Iter7 HV	Iter8 t(s)	Iter8 HV	Iter9 t(s)	Iter9 HV	
0.003999948501586914	876853.0363753348	0.004004478454589844	870921.8156892667	0.009959220886230469	877682.9277671988	0.00461888313293457	881455.0341642501	0.003999948501586914	878071.4169910093	0.004803657531738281	865678.1550416772	0.004504203796386719	868023.2368256067	0.004000663757324219	876324.4390411633	0.004242420196533203	875271.3680906325	0.0030002593994140625	868007.3932710321	
0.07817912101745605	876871.6358719922	0.0848236083984375	871172.1751657838	0.05830574035644531	885038.397491058	0.05976986885070801	894249.3651550788	0.14362573623657227	878744.8563247048	0.0789637565612793	868126.4994135752	0.07975554466247559	873700.8206570435	0.10130071640014648	876414.5554951038	0.0777590274810791	875962.5040379587	0.08916902542114258	874552.423929782	
0.132310152053833	876950.1672281104	0.2084038257598877	883723.7944839156	0.07681989669799805	891659.5356524945	0.16342854499816895	900428.7405990873	0.3723013401031494	882114.8178826643	0.21401667594909668	871121.8703398264	0.3449437618255615	885895.4342138148	0.1570429801940918	883367.6809047712	0.22421836853027344	876613.7029854979	0.2514476776123047	874614.4849903127	
0.2767064571380615	887290.3300626	0.21590900421142578	890360.6598469638	0.12885093688964844	896367.7309324773	0.25339341163635254	901423.0843858963	0.5955967903137207	886734.9667172005	0.4620530605316162	875792.1556481897	0.6434378623962402	892143.8246063454	0.5409324169158936	891774.7161466852	0.44979000091552734	885354.7272483176	0.4850010871887207	887528.3137934639	
0.5217428207397461	894225.3983407179	0.39046406745910645	892710.4693785855	0.16764616966247559	912328.4902978145	0.41425013542175293	914494.312669028	0.696359395980835	888346.2470519313	0.7071831226348877	892946.8182982398	0.84718918800354	903009.7128330023	0.8661575317382812	893765.1776082508	0.7168152332305908	894456.9406855141	0.6801297664642334	891096.2111530746	
0.6903009414672852	898432.1681989526	0.6881046295166016	902426.7512132591	0.2859668731689453	914731.1385121952	0.5860607624053955	916320.038455265	0.8600211143493652	897683.0388745207	0.9173710346221924	900595.192801578	1.0157759189605713	905594.6080300944	1.22127366065979	898003.0660600683	1.016793966293335	895948.0222928433	1.0032503604888916	903447.2950877603	
0.8487048149108887	902445.1998048164	0.8339221477508545	912280.2711516366	0.5198855400085449	915590.0970249724	0.7313239574432373	923840.0245120034	1.04494047164917	900959.193959189	0.9671878814697266	903528.8032986999	1.0242788791656494	908820.3816566241	1.470623254776001	903943.7788669177	1.3745718002319336	904560.0030277744	1.145878791809082	904093.5790592822	
1.1072509288787842	904444.3869155714	1.1432859897613525	912413.9908210806	0.7307190895080566	919022.025572882	0.9497902393341064	925434.3551572252	1.3274383544921875	902828.3870750483	1.1198408603668213	907054.1491952866	1.2837498188018799	918959.2552233227	1.8175840377807617	907220.5556158844	1.6604924201965332	905280.9828028472	1.2142033576965332	913455.4371840253	
1.1582894325256348	910693.6812390778	1.4101574420928955	920170.938829599	0.9131066799163818	921078.0738677671	1.0992965698242188	927036.2052799808	1.6463563442230225	910006.3035532443	1.3753159046173096	913683.6123362441	1.4915030002593994	921249.6199418367	2.1885297298431396	911878.1299776407	1.986952543258667	921396.8591434176	1.5262541770935059	916818.4118717348	
1.3495128154754639	916864.9384044574	1.5642590522766113	920445.7457047361	1.0815870761871338	929775.1206204859	1.2966053485870361	930987.4089071788	1.9096174240112305	914845.0426269966	1.6593270301818848	925956.1684397822	1.874995231628418	929759.4892385276	2.513977527618408	914400.3006576734	2.2464146614074707	930122.2224735367	1.8053712844848633	925623.8759857	
