Iter0 t(s)	Iter0 HV	Iter1 t(s)	Iter1 HV	Iter2 t(s)	Iter2 HV	Iter3 t(s)	Iter3 HV	Iter4 t(s)	Iter4 HV	Iter5 t(s)	Iter5 HV	Iter6 t(s)	Iter6 HV	Iter7 t(s)	Iter7 HV	Iter8 t(s)	Iter8 HV	Iter9 t(s)	Iter9 HV	
0.0030066967010498047	160197.14369327226	0.004509687423706055	159598.73596282347	0.0028982162475585938	157795.69500719328	0.0020024776458740234	158997.23275602027	0.004006862640380859	160236.38447874735	0.0020003318786621094	158976.11094748694	0.0035037994384765625	160087.26637861188	0.0015032291412353516	159944.2648109846	0.0015034675598144531	160234.51156598434	0.004998922348022461	159923.83921062938	
0.02595353126525879	160302.05759124836	0.055191993713378906	159763.5803982144	0.02156972885131836	158907.84629966426	0.021051645278930664	159086.9220954808	0.07088685035705566	160579.22083038208	0.050156354904174805	159351.591202263	0.04792380332946777	160228.03086158494	0.020394563674926758	160430.33748132974	0.026023387908935547	160535.0193530783	0.05943012237548828	160137.57985167942	
0.03125357627868652	160507.39655349922	0.663327693939209	159926.2668713589	0.715979814529419	159167.92492323014	0.8102741241455078	159292.2399550015	0.49015283584594727	160686.5319684189	0.18753767013549805	159681.10195777926	0.8606557846069336	160535.8928842352	0.4599494934082031	160539.51549617783	0.843329668045044	160663.5464915348	2.518686532974243	160378.10572799444	
1.1476256847381592	160626.87373806298	1.4308483600616455	160010.76865434417	1.6003875732421875	159865.92548605293	2.135852336883545	159414.3150654129	1.1992213726043701	160840.2021669819	0.9550008773803711	159796.79392852163	3.8554153442382812	160755.5124792371	3.150461435317993	160792.5209739867	2.397536277770996	160759.7205221278	5.291270971298218	160554.62231868858	
2.870272636413574	160786.35965666952	2.495943307876587	160520.50245039904	3.1764273643493652	160292.49852148964	3.435115337371826	159929.96433584738	2.5904064178466797	160916.5272719082	2.268697500228882	160657.053543968	5.386875867843628	160855.25810546507	5.720045804977417	160871.82338462397	4.2132768630981445	160799.71514389143	9.999484539031982	160883.5234692965	
4.366626024246216	160916.57153497913	4.439260005950928	160603.970660654	5.450965881347656	160609.4410690806	4.900341033935547	160368.45285776912	4.046235084533691	160953.60018537368	3.8934006690979004	160857.22563748033	7.797979116439819	160943.79411439053	7.9869537353515625	160941.01969493457	5.444798231124878	160859.03013123118	12.10996675491333	160914.83978771087	
6.701307535171509	160981.76196129952	6.712373733520508	160670.79286793247	8.636999368667603	160917.16658131083	6.197317361831665	160458.87400212587	5.394453763961792	160998.8109929601	5.757571458816528	160910.09616410054	10.169434070587158	160981.48852486518	10.73013949394226	160953.9066504825	7.808133125305176	160874.08626047324	17.94692325592041	160967.69814917195	
9.028861999511719	161002.69289957944	8.594389915466309	160727.88021436555	11.337855815887451	160977.9573062859	7.744107961654663	160472.81803661882	7.26307487487793	161012.23545657902	8.04981780052185	160960.55416395448	12.660588264465332	160989.45242177887	14.195003986358643	161010.60603810844	9.631858825683594	160924.39985130666	20.446526527404785	160990.9609013622	
11.86644697189331	161022.74388406175	10.562512159347534	160858.97095064467	15.282023668289185	160993.64241406874	10.571814060211182	160951.49178369212	9.207929134368896	161019.50676354772	10.24388599395752	160982.6060255299	15.282049417495728	161017.23088127485	17.360889673233032	161017.56931203662	10.729877233505249	160953.244597131	23.818875074386597	161003.27378389292	
13.693172216415405	161028.99275091043	12.602638244628906	160958.30612136002	18.106930017471313	161025.66987087208	13.571977138519287	161016.0918216314	11.416327476501465	161028.5571027327	13.27360463142395	161000.75650040005	17.527955532073975	161021.63593383317	21.482047080993652	161031.02740617248	13.583847284317017	160975.89313623018	27.997173070907593	161024.74911536544	
