Iter0 t(s)	Iter0 HV	Iter1 t(s)	Iter1 HV	Iter2 t(s)	Iter2 HV	Iter3 t(s)	Iter3 HV	Iter4 t(s)	Iter4 HV	Iter5 t(s)	Iter5 HV	Iter6 t(s)	Iter6 HV	Iter7 t(s)	Iter7 HV	Iter8 t(s)	Iter8 HV	Iter9 t(s)	Iter9 HV	
0.004006147384643555	0.0	0.003998756408691406	0.0	0.0035047531127929688	0.0	0.003000020980834961	0.0	0.0029997825622558594	0.0	0.004503726959228516	0.0	0.002997875213623047	0.0	0.0030024051666259766	0.0	0.005001068115234375	0.0	0.0030851364135742188	0.0	
0.2738072872161865	0.0	0.3135221004486084	0.0	0.19415926933288574	0.0	0.20787811279296875	0.0	0.04719853401184082	0.0	0.20850920677185059	0.0	0.17020559310913086	0.0	0.22142791748046875	0.0	0.13992929458618164	0.0	0.14141058921813965	0.0	
0.5085341930389404	0.0	0.6097791194915771	0.0	0.3658785820007324	0.0	0.4685630798339844	0.0	0.2986640930175781	0.0	0.4058253765106201	0.0	0.5890235900878906	0.0	0.45043301582336426	0.0	0.49550795555114746	0.0	0.5385370254516602	0.0	
0.6059989929199219	0.0	0.8135547637939453	0.0	0.7202904224395752	0.0	0.9021539688110352	0.0	0.6477365493774414	0.0	0.6517195701599121	0.0	0.868091344833374	0.0	0.697822093963623	0.0	0.8653116226196289	0.0	1.024977684020996	0.0	
0.7841353416442871	0.0	1.1019601821899414	0.0	1.1144659519195557	0.0	1.2929270267486572	0.0	0.7987649440765381	0.0	1.0230462551116943	0.0	1.302633285522461	0.0	0.8452486991882324	0.0	1.0030887126922607	0.0	1.3191943168640137	0.0	
1.0287742614746094	0.0	1.449666976928711	0.0	1.6733248233795166	0.0	1.8205986022949219	0.0	1.0479838848114014	0.0	1.440727710723877	0.0	1.6529860496520996	0.0	1.1841251850128174	0.0	1.4312241077423096	0.0	1.7443039417266846	0.0	
1.4733140468597412	0.0	1.6638658046722412	0.0	2.0191731452941895	0.0	2.2768759727478027	0.0	1.291694164276123	0.0	1.7804784774780273	0.0	1.8236703872680664	0.0	1.364426851272583	0.0	1.6918566226959229	0.0	1.8913218975067139	0.0	
1.617096185684204	0.0	1.9032702445983887	0.0	2.2881557941436768	0.0	2.8028712272644043	0.0	1.777651309967041	0.0	2.2148404121398926	0.0	2.0417215824127197	0.0	1.8873093128204346	0.0	1.9631381034851074	0.0	2.2104177474975586	0.0	
2.021001100540161	0.0	2.2635035514831543	0.0	2.823146343231201	0.0	2.9668869972229004	0.0	2.2255868911743164	0.0	2.7715842723846436	0.0	2.5456368923187256	0.0	2.5152266025543213	0.0	2.142244338989258	0.0	2.693035364151001	0.0	
2.2189512252807617	0.0	2.8663597106933594	0.0	3.167733907699585	0.0	3.460339307785034	0.0	2.815401315689087	0.0	3.284187078475952	0.0	2.876059055328369	0.0	3.081295967102051	0.0	2.5012478828430176	0.0	3.024221658706665	0.0	
2.707306146621704	0.0	3.1797149181365967	0.0	3.5014116764068604	0.0	3.995713949203491	0.0	3.4755642414093018	0.0	3.8298141956329346	0.0	3.251650333404541	0.0	3.318648099899292	0.0	2.811544179916382	0.0	3.256981372833252	0.0	
2.891164779663086	0.0	3.8038527965545654	0.0	4.101062297821045	0.0	4.58919358253479	0.0	3.873422622680664	0.0	4.258721351623535	0.0	3.598145008087158	0.0	3.9691555500030518	0.0	3.142934560775757	0.0	3.772843360900879	0.0	
3.1383233070373535	0.0	4.358275890350342	0.0	4.467394590377808	0.0	5.069900751113892	0.0	4.456761121749878	0.0	4.54608678817749	0.0	3.9223501682281494	0.0	4.25156044960022	0.0	3.7800216674804688	0.0	4.090496301651001	0.0	
3.4181392192840576	0.0	4.73610520362854	0.0	4.91502833366394	0.0	5.559306859970093	0.0	4.920988321304321	0.0	5.2979536056518555	0.0	4.44513201713562	0.0	4.555776357650757	0.0	3.914339065551758	0.0	4.799172639846802	0.0	
3.636502265930176	0.0	5.228143692016602	0.0	5.039734125137329	0.0	5.864102602005005	0.0	5.305158615112305	0.0	5.709425210952759	0.0	4.799833297729492	0.0	4.737296104431152	0.0	4.423251152038574	0.0	5.1918840408325195	0.0	
3.908622980117798	0.0	5.648396968841553	0.0	5.103400468826294	0.0	5.958796977996826	0.0	5.703520774841309	8791.115385930521	6.040637254714966	0.0	5.406412124633789	0.0	5.099157810211182	0.0	4.795269012451172	0.0	5.425274848937988	0.0	
4.136881351470947	0.0	6.169667959213257	0.0	5.44126558303833	0.0	6.266862154006958	0.0	6.129693508148193	8791.115385930521	6.593174934387207	0.0	5.903759956359863	0.0	5.527187824249268	0.0	4.91906476020813	0.0	5.908785820007324	0.0	
4.5046226978302	0.0	6.605601787567139	0.0	5.694329500198364	0.0	6.570920705795288	5677.212566467627	6.383448123931885	10008.961127098253	6.948765516281128	0.0	6.414024353027344	0.0	5.828728914260864	0.0	5.287775993347168	0.0	6.183565616607666	0.0	
4.630901336669922	0.0	6.907726287841797	0.0	6.228906631469727	0.0	6.984517335891724	5677.212566467627	6.877110958099365	10029.729896822178	7.584203720092773	0.0	7.0031633377075195	0.0	5.975002288818359	0.0	5.4992995262146	1835.6182884681398	6.806294679641724	0.0	
4.982410669326782	0.0	7.173035144805908	22924.339822268106	6.5651867389678955	0.0	7.409496068954468	9027.787019695614	7.277427673339844	10000.750357000961	8.093056678771973	0.0	7.14922833442688	0.0	6.148146629333496	0.0	5.852527618408203	11339.752828899429	7.024751663208008	0.0	
5.185213804244995	0.0	7.3944785594940186	22924.339822268106	7.056695461273193	0.0	8.015801668167114	22609.520080986244	7.479607820510864	17214.070868437906	8.391641855239868	0.0	7.240971565246582	0.0	6.408968687057495	0.0	6.147569179534912	11327.533031881094	7.464667320251465	0.0	
